Raman,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1588.7118,0.37014,0.36547,0.46293,0.34503,0.34192,0.34803,0.50729,0.51708,0.51199,0.35172,0.34364,0.35277,0.38991,0.3961,0.40137,0.37014,0.37098,0.39382,0.50729,0.51871,0.58194,0.34794,0.36338,0.38967,0.3862,0.38283,0.42449,0.35217,0.34076,0.41051,0.38967,0.3862,0.42952,0.77738,0.768,0.77985,0.50729,0.51708,0.51199,0.41754,0.43213,0.39454,0.77738,0.78298,0.7903,0.77848,0.77611,0.77374,0.77683,0.7811,0.78379,0.41754,0.40589,0.77019,0.41754,0.43979,0.45712,0.7779,0.75619,0.70737
1593.74622,0.36355,0.37163,0.48024,0.37176,0.37682,0.3921,0.51557,0.51315,0.50373,0.33008,0.32246,0.33195,0.35548,0.36246,0.37489,0.36355,0.36243,0.36735,0.51557,0.52304,0.59688,0.37489,0.37718,0.41018,0.35156,0.3756,0.35926,0.3305,0.3201,0.38214,0.41018,0.35156,0.42087,0.81054,0.81096,0.81754,0.51557,0.51315,0.50373,0.41696,0.4403,0.39397,0.81054,0.81801,0.82754,0.81147,0.80946,0.80744,0.81007,0.82758,0.84627,0.41696,0.41915,0.75787,0.41696,0.4003,0.39795,0.81098,0.77335,0.809
1598.7776,0.39647,0.42438,0.50464,0.40351,0.40964,0.41331,0.5542,0.57165,0.57063,0.38693,0.3822,0.39983,0.40139,0.40811,0.41059,0.39647,0.40961,0.41176,0.5542,0.56558,0.60938,0.40691,0.41616,0.42385,0.39775,0.39428,0.41085,0.38743,0.41086,0.4606,0.42385,0.39775,0.40663,0.85327,0.84372,0.85,0.5542,0.57165,0.57063,0.43203,0.43786,0.40861,0.85327,0.85888,0.8568,0.85399,0.85243,0.85087,0.8529,0.84672,0.84859,0.43203,0.41961,0.76304,0.43203,0.42857,0.41237,0.8536,0.82731,0.84943
1603.80595,0.41562,0.41308,0.49727,0.41771,0.41836,0.42495,0.54158,0.55202,0.5667,0.41324,0.42669,0.44523,0.43189,0.44114,0.45254,0.41562,0.41256,0.42324,0.54158,0.51753,0.54271,0.42123,0.4462,0.45575,0.42844,0.4247,0.44026,0.41376,0.41977,0.45079,0.45575,0.42844,0.47885,0.85434,0.85219,0.85644,0.54158,0.55202,0.5667,0.4578,0.46363,0.43364,0.85434,0.84984,0.8522,0.85506,0.8535,0.85196,0.85398,0.84436,0.85588,0.4578,0.44954,0.7709,0.4578,0.43645,0.43702,0.85467,0.80048,0.81766
1608.83128,0.41323,0.42233,0.50474,0.42732,0.43207,0.43825,0.49468,0.49313,0.49586,0.38142,0.38517,0.40275,0.42978,0.43844,0.4463,0.41323,0.42171,0.39382,0.49468,0.47066,0.50139,0.43092,0.46366,0.48728,0.43239,0.42861,0.42769,0.3819,0.45421,0.5296,0.48728,0.43239,0.49837,0.82926,0.8173,0.83116,0.49468,0.49313,0.49586,0.49475,0.48891,0.46954,0.82926,0.82187,0.82203,0.83011,0.82829,0.82647,0.82884,0.82482,0.82697,0.49475,0.47072,0.78117,0.49475,0.45221,0.44726,0.82966,0.76771,0.78223
1613.85357,0.41712,0.41219,0.49971,0.4599,0.46032,0.46736,0.52976,0.53278,0.5238,0.38354,0.38941,0.38734,0.42797,0.43754,0.46087,0.41712,0.43026,0.39971,0.52976,0.50571,0.53229,0.46377,0.48721,0.49411,0.43361,0.42982,0.45817,0.38403,0.39951,0.45429,0.49411,0.43361,0.44394,0.85261,0.84059,0.84935,0.52976,0.53278,0.5238,0.46888,0.4718,0.44441,0.85261,0.85008,0.84973,0.85333,0.85176,0.8502,0.85224,0.84947,0.84867,0.46888,0.45175,0.77896,0.46888,0.43033,0.43367,0.85295,0.80814,0.82773
1618.87285,0.41592,0.41911,0.50195,0.41395,0.41919,0.42162,0.53252,0.56498,0.58677,0.40857,0.42585,0.43565,0.42918,0.43213,0.43439,0.41592,0.40991,0.42647,0.53252,0.50847,0.53472,0.41744,0.43443,0.45993,0.43178,0.42801,0.42181,0.40909,0.42747,0.50648,0.45993,0.43178,0.42269,0.84329,0.84857,0.8279,0.53252,0.56498,0.58677,0.44944,0.4436,0.42552,0.84329,0.83832,0.83798,0.84406,0.84239,0.84072,0.8429,0.83958,0.85092,0.44944,0.45543,0.77817,0.44944,0.44795,0.45972,0.84365,0.77853,0.79549
1623.8891,0.41023,0.41354,0.49733,0.44444,0.45326,0.47193,0.51951,0.52101,0.53915,0.3899,0.38178,0.39025,0.44699,0.45616,0.46445,0.41023,0.40696,0.40559,0.51951,0.49547,0.52326,0.44398,0.46813,0.46867,0.44363,0.43976,0.45362,0.3904,0.43801,0.48056,0.46867,0.44363,0.47846,0.84263,0.83804,0.83948,0.51951,0.52101,0.53915,0.48191,0.48191,0.45707,0.84263,0.8426,0.84965,0.8434,0.84173,0.84005,0.84224,0.83723,0.83898,0.48191,0.46132,0.78306,0.48191,0.44275,0.44614,0.84299,0.78951,0.8136
1628.90234,0.45811,0.44871,0.52416,0.46825,0.4811,0.49189,0.57824,0.5956,0.59464,0.4616,0.46186,0.46106,0.4923,0.4952,0.50907,0.45811,0.4453,0.44088,0.57824,0.55415,0.575,0.4722,0.49533,0.5245,0.48921,0.48494,0.49372,0.46219,0.51459,0.54326,0.5245,0.48921,0.50077,0.88601,0.8838,0.88238,0.57824,0.5956,0.59464,0.4858,0.48872,0.46085,0.88601,0.88388,0.88648,0.88657,0.88536,0.88415,0.88573,0.88086,0.88713,0.4858,0.46777,0.78583,0.4858,0.45481,0.46381,0.88627,0.8464,0.86168
1633.91256,0.50569,0.48359,0.54585,0.5071,0.51143,0.53015,0.59401,0.59992,0.60251,0.47603,0.47542,0.4748,0.52945,0.53153,0.54448,0.50569,0.49838,0.49706,0.59401,0.56991,0.58889,0.51559,0.55339,0.57881,0.53267,0.52801,0.51591,0.47664,0.56483,0.58669,0.57881,0.53267,0.46163,0.86951,0.8624,0.86607,0.59401,0.59992,0.60251,0.49115,0.49699,0.46604,0.86951,0.86719,0.86708,0.87016,0.86877,0.86738,0.86919,0.86391,0.86558,0.49115,0.47283,0.77971,0.49115,0.44044,0.42986,0.86982,0.81934,0.84373
1638.91978,0.60652,0.60287,0.65244,0.58312,0.58288,0.60249,0.63303,0.63369,0.6336,0.55155,0.54238,0.54895,0.59468,0.59399,0.60101,0.60652,0.5951,0.59971,0.63303,0.6089,0.62326,0.58804,0.58262,0.57957,0.59222,0.58705,0.54745,0.55225,0.57212,0.62102,0.57957,0.59222,0.53029,0.93525,0.92799,0.93108,0.63303,0.63369,0.6336,0.52927,0.52635,0.50307,0.93525,0.93594,0.93358,0.93557,0.93488,0.93419,0.93509,0.93171,0.9376,0.52927,0.52827,0.82362,0.52927,0.50459,0.49981,0.9354,0.89023,0.91062
1643.92398,0.71604,0.71424,0.73146,0.67293,0.68093,0.65364,0.7497,0.76011,0.77134,0.66907,0.66483,0.66639,0.64784,0.65075,0.65427,0.71604,0.70687,0.70559,0.7497,0.72548,0.72604,0.6786,0.67803,0.64603,0.6457,0.64006,0.64207,0.66992,0.69652,0.69002,0.64603,0.6457,0.5825,0.92989,0.92017,0.92577,0.7497,0.76011,0.77134,0.58683,0.59267,0.55899,0.92989,0.93035,0.93095,0.93024,0.92949,0.92874,0.92972,0.93179,0.93503,0.58683,0.60488,0.86359,0.58683,0.55947,0.55767,0.93005,0.87361,0.90086
1648.92518,0.79563,0.78517,0.80707,0.71596,0.71915,0.73389,0.76744,0.76835,0.76741,0.74671,0.76271,0.77884,0.76714,0.77447,0.77983,0.79563,0.78738,0.78529,0.76744,0.74321,0.74167,0.7262,0.71173,0.71553,0.76269,0.75602,0.70757,0.74766,0.70989,0.7401,0.71553,0.76269,0.57327,0.95414,0.95671,0.96444,0.76744,0.76835,0.76741,0.57487,0.57779,0.54737,0.95414,0.95378,0.95092,0.95437,0.95388,0.95339,0.95403,0.95661,0.94729,0.57487,0.5825,0.85541,0.57487,0.54529,0.55181,0.95425,0.9172,0.94722
1653.92338,0.84022,0.82298,0.8361,0.74311,0.75031,0.76674,0.80883,0.81861,0.81896,0.78659,0.77839,0.79092,0.82392,0.82553,0.82714,0.84022,0.83456,0.82647,0.80883,0.78456,0.77812,0.75358,0.75436,0.73262,0.82589,0.81867,0.7792,0.7876,0.76823,0.80771,0.73262,0.82589,0.56385,0.95942,0.95457,0.95987,0.80883,0.81861,0.81896,0.56534,0.58576,0.53811,0.95942,0.94424,0.93152,0.95962,0.95919,0.95876,0.95932,0.96107,0.95915,0.56534,0.58177,0.84064,0.56534,0.5362,0.53153,0.95951,0.92215,0.94988
1658.91857,0.86595,0.84906,0.86317,0.76232,0.77025,0.78378,0.82263,0.82725,0.8229,0.77514,0.77076,0.76843,0.84838,0.85225,0.85094,0.86595,0.8552,0.85294,0.82263,0.79874,0.79132,0.76874,0.77832,0.79719,0.84746,0.84006,0.88132,0.77613,0.75324,0.77058,0.79719,0.84746,0.59135,0.94812,0.93836,0.9438,0.82263,0.82725,0.8229,0.59286,0.59578,0.56484,0.94812,0.94334,0.94566,0.94837,0.94782,0.94727,0.94799,0.93925,0.94721,0.59286,0.58296,0.85656,0.59286,0.57078,0.58298,0.94824,0.91156,0.94153
1663.91077,0.85338,0.84174,0.86049,0.78613,0.79393,0.80457,0.81711,0.80683,0.81857,0.81587,0.81907,0.83257,0.84355,0.83784,0.84499,0.85338,0.84665,0.84676,0.81711,0.79362,0.78576,0.79275,0.80065,0.79149,0.84564,0.85331,0.80727,0.81691,0.8043,0.78494,0.79149,0.84564,0.60788,0.98532,0.98041,0.97814,0.81711,0.80683,0.81857,0.6128,0.60696,0.58421,0.98532,0.98783,0.99014,0.98539,0.98523,0.98508,0.98528,0.98045,0.99271,0.6128,0.62946,0.85873,0.6128,0.58978,0.59367,0.98535,0.94179,0.9744
1668.89998,0.83573,0.8221,0.83878,0.76817,0.76693,0.78753,0.8108,0.80801,0.8107,0.77683,0.77119,0.78759,0.81426,0.81862,0.81642,0.83573,0.82247,0.82941,0.8108,0.78732,0.7809,0.78307,0.78806,0.76833,0.81617,0.80904,0.82358,0.77782,0.76337,0.74816,0.76833,0.81617,0.59991,1,1,1,0.8108,0.80801,0.8107,0.60473,0.61639,0.57637,1,1,0.99762,1,1,1,1,1,1,0.60473,0.64116,0.86375,0.60472,0.56262,0.55805,1,0.96018,1
1673.88619,0.7325,0.71805,0.74878,0.71805,0.72538,0.74179,0.76232,0.76325,0.76308,0.74501,0.74407,0.75135,0.746,0.74114,0.75603,0.7325,0.72545,0.72059,0.76232,0.73887,0.7375,0.71988,0.70686,0.72275,0.74749,0.74096,0.71826,0.74596,0.70867,0.72469,0.72275,0.74749,0.53606,0.98062,0.98066,0.98083,0.76232,0.76325,0.76308,0.55708,0.56875,0.53008,0.98062,0.97549,0.97805,0.98071,0.98051,0.9803,0.98057,0.98532,0.98571,0.55708,0.56013,0.81833,0.55708,0.52554,0.52642,0.98066,1,0.92804
1678.86942,0.67654,0.66852,0.72659,0.64745,0.65559,0.66279,0.71738,0.72164,0.71626,0.65465,0.65381,0.65015,0.67955,0.67838,0.68164,0.67654,0.66942,0.69088,0.71738,0.69319,0.69757,0.65291,0.67438,0.65059,0.68064,0.6747,0.67281,0.65548,0.63412,0.65289,0.65059,0.68064,0.55365,0.98606,0.97868,0.97887,0.71738,0.72164,0.71626,0.54716,0.54716,0.52045,0.98606,0.98586,1,0.98613,0.98598,0.98583,0.98603,0.98313,0.97613,0.54716,0.55626,0.82935,0.54716,0.51608,0.53368,0.98634,0.94712,0.97064
1683.84966,0.58887,0.58558,0.63805,0.58229,0.58413,0.59626,0.60544,0.60738,0.60605,0.56216,0.56144,0.55935,0.59076,0.59369,0.59804,0.58887,0.58596,0.58824,0.60544,0.58133,0.59896,0.59141,0.62647,0.62438,0.59131,0.58614,0.54076,0.56287,0.5701,0.63678,0.62438,0.59131,0.5276,0.93525,0.93046,0.93842,0.60544,0.60738,0.60605,0.52518,0.52518,0.4991,0.93525,0.93544,0.93555,0.93557,0.93488,0.93419,0.93509,0.93195,0.93279,0.52518,0.52164,0.80538,0.52518,0.47845,0.48474,0.9354,0.91573,0.95042
1688.82692,0.47846,0.47157,0.54805,0.48413,0.49356,0.49356,0.58613,0.58775,0.58637,0.47051,0.47076,0.48771,0.51072,0.51622,0.5177,0.47846,0.47154,0.47029,0.58613,0.56203,0.58194,0.47978,0.51482,0.50855,0.51079,0.50633,0.50735,0.47111,0.48663,0.56112,0.50855,0.51079,0.49567,0.93088,0.9335,0.95122,0.58613,0.58775,0.58637,0.4894,0.49232,0.46434,0.93088,0.93849,0.95314,0.93122,0.93049,0.92975,0.93071,0.92449,0.92542,0.4894,0.46565,0.77544,0.4894,0.44155,0.4533,0.93104,0.89077,0.92521
1693.8012,0.38899,0.38394,0.48,0.39181,0.40174,0.41705,0.49389,0.49234,0.49546,0.38566,0.38517,0.38609,0.39142,0.40781,0.41059,0.38899,0.38337,0.39706,0.49389,0.52501,0.60729,0.39511,0.42509,0.46259,0.39076,0.38735,0.43384,0.38615,0.39749,0.45254,0.46259,0.39076,0.42961,0.88139,0.87178,0.87781,0.49389,0.49234,0.49546,0.43748,0.44623,0.4139,0.88139,0.87903,0.87916,0.88198,0.88071,0.87945,0.8811,0.87583,0.87735,0.43748,0.42477,0.75956,0.43748,0.43932,0.39246,0.88167,0.85598,0.89712
1698.7725,0.29862,0.29543,0.39732,0.32832,0.33486,0.35468,0.42964,0.44287,0.46045,0.27832,0.29068,0.32653,0.33223,0.33303,0.34216,0.29862,0.2949,0.3,0.42964,0.44506,0.49965,0.33109,0.34714,0.35169,0.33121,0.32831,0.35204,0.27867,0.28687,0.35692,0.35169,0.33121,0.45558,0.83512,0.82808,0.83206,0.42964,0.44287,0.46045,0.45235,0.47569,0.42836,0.83512,0.83265,0.83255,0.83593,0.83418,0.83243,0.83471,0.82985,0.82929,0.45235,0.44438,0.76869,0.45235,0.45351,0.46251,0.8355,0.76624,0.78777
1703.74083,0.18971,0.18945,0.30973,0.2218,0.23224,0.24615,0.39259,0.39144,0.39196,0.24056,0.25297,0.29363,0.2682,0.29399,0.29456,0.18971,0.19109,0.18794,0.39259,0.4041,0.4809,0.22367,0.23143,0.26244,0.26679,0.26446,0.29538,0.24087,0.31159,0.27496,0.26244,0.26679,0.44087,0.84626,0.84166,0.84796,0.39259,0.39144,0.39196,0.43485,0.44944,0.41135,0.84626,0.84671,0.84464,0.84701,0.84538,0.84374,0.84587,0.83933,0.81847,0.43485,0.43333,0.76537,0.43485,0.50635,0.38158,0.84661,0.79291,0.80767
1708.70618,0.15141,0.14874,0.28146,0.19382,0.19568,0.20166,0.31888,0.32509,0.31876,0.18328,0.17881,0.18742,0.20115,0.2039,0.21422,0.15141,0.14981,0.14971,0.31888,0.34226,0.41597,0.19124,0.22858,0.25218,0.19933,0.19759,0.24673,0.18352,0.23258,0.32399,0.25218,0.19933,0.46135,0.80394,0.81178,0.81591,0.31888,0.32509,0.31876,0.44185,0.46227,0.41815,0.80394,0.8097,0.82466,0.80491,0.80282,0.80074,0.80346,0.81281,0.81727,0.44185,0.45653,0.77864,0.44185,0.399,0.39944,0.80439,0.75326,0.75592
1713.66857,0.13435,0.12866,0.26312,0.17251,0.17034,0.18877,0.31257,0.31998,0.31443,0.12643,0.12203,0.14411,0.18725,0.19519,0.19964,0.13435,0.13241,0.13206,0.31257,0.30445,0.38611,0.17397,0.22006,0.2556,0.18535,0.18373,0.23176,0.12659,0.19854,0.30508,0.2556,0.18535,0.39798,0.85079,0.84865,0.84755,0.31257,0.31998,0.31443,0.40023,0.4119,0.37773,0.85079,0.86184,0.86938,0.85153,0.84994,0.84835,0.85042,0.84161,0.84379,0.40023,0.41436,0.7583,0.40023,0.39269,0.43219,0.85114,0.81803,0.82601
1718.62799,0.08049,0.08483,0.23119,0.14035,0.13004,0.12349,0.28222,0.28543,0.28334,0.12346,0.12754,0.1287,0.14135,0.14084,0.15472,0.08049,0.08228,0.09971,0.28222,0.28988,0.37674,0.14153,0.18067,0.19597,0.13917,0.13795,0.17509,0.12362,0.22002,0.29212,0.19597,0.13917,0.41788,0.81887,0.8094,0.81354,0.28222,0.28543,0.28334,0.38681,0.40723,0.36469,0.81887,0.8199,0.82992,0.81976,0.81783,0.81591,0.81842,0.81752,0.82456,0.38681,0.39061,0.76304,0.38681,0.36321,0.39702,0.81929,0.76725,0.79346
1723.58445,0.06553,0.06142,0.20924,0.14202,0.16951,0.18046,0.32203,0.32038,0.31521,0.1137,0.1178,0.11912,0.14195,0.14414,0.16394,0.06553,0.05868,0.05853,0.32203,0.35329,0.42917,0.14322,0.19042,0.1937,0.13978,0.13855,0.18097,0.11385,0.14182,0.23152,0.1937,0.13978,0.39808,0.83652,0.83195,0.83589,0.32203,0.32038,0.31521,0.40792,0.41667,0.38519,0.83652,0.83775,0.85097,0.83733,0.83559,0.83385,0.83612,0.83195,0.83666,0.40792,0.4244,0.75479,0.40792,0.4473,0.43953,0.8369,0.7977,0.82422
1728.53795,0.10024,0.09906,0.24049,0.13283,0.15663,0.16258,0.30548,0.29996,0.30616,0.09419,0.08983,0.09996,0.119,0.12643,0.13121,0.10024,0.10911,0.11471,0.30548,0.32493,0.41111,0.13395,0.17337,0.21952,0.11364,0.11265,0.16332,0.09431,0.12723,0.29247,0.21952,0.11364,0.46635,0.85426,0.86001,0.87545,0.30548,0.29996,0.30616,0.44166,0.4825,0.41797,0.85426,0.86702,0.86691,0.85497,0.85342,0.85187,0.85389,0.85158,0.851,0.44166,0.45911,0.77975,0.44166,0.42941,0.42995,0.85459,0.79345,0.80822
1733.48849,0.05057,0.05862,0.19971,0.13283,0.15247,0.15925,0.27276,0.2764,0.27546,0.04964,0.05509,0.06872,0.12111,0.14384,0.15769,0.05057,0.05574,0.06147,0.27276,0.29539,0.37535,0.13395,0.18149,0.23851,0.11881,0.11777,0.15985,0.0497,0.10494,0.21716,0.23851,0.11881,0.398,0.81664,0.80965,0.85294,0.27276,0.2764,0.27546,0.4227,0.43145,0.39955,0.81664,0.81768,0.81513,0.81755,0.81559,0.81365,0.81619,0.81509,0.81495,0.4227,0.44116,0.76731,0.4227,0.42523,0.43693,0.81707,0.77443,0.81946
1738.43607,0.05566,0.05451,0.21694,0.13325,0.15206,0.16383,0.29523,0.2976,0.29554,0.06661,0.06229,0.07289,0.10873,0.11381,0.12229,0.05566,0.05839,0.05559,0.29523,0.31469,0.40556,0.13016,0.16565,0.2237,0.10635,0.10542,0.16332,0.0667,0.13736,0.22767,0.2237,0.10635,0.44702,0.88098,0.87631,0.87741,0.29523,0.2976,0.29554,0.4297,0.44428,0.40635,0.88098,0.89095,0.89108,0.88157,0.8803,0.87903,0.88068,0.88564,0.88705,0.4297,0.4174,0.76304,0.4297,0.44303,0.3627,0.88125,0.83936,0.88034
1743.38071,0.03561,0.03781,0.18751,0.13826,0.14499,0.16299,0.27434,0.27248,0.27546,0.0857,0.08136,0.09163,0.11417,0.13784,0.15174,0.03561,0.03509,0.035,0.27434,0.28594,0.37326,0.13943,0.1827,0.24725,0.11182,0.11084,0.16172,0.08581,0.11102,0.20841,0.24725,0.11182,0.49298,0.89145,0.88676,0.88776,0.27434,0.27248,0.27546,0.46567,0.47151,0.4413,0.89145,0.89375,0.90571,0.89199,0.89083,0.88968,0.89119,0.88816,0.89193,0.46567,0.45147,0.7658,0.46567,0.46899,0.46688,0.89171,0.87005,0.89961
1748.32239,0.04937,0.05188,0.2039,0.13784,0.14001,0.15925,0.27789,0.28465,0.28688,0.09461,0.09025,0.10037,0.10722,0.12252,0.15174,0.04937,0.05013,0.05294,0.27789,0.3013,0.37292,0.13901,0.18636,0.26586,0.10483,0.10392,0.14488,0.09473,0.13574,0.29282,0.26586,0.10483,0.4726,0.89401,0.88931,0.89519,0.27789,0.28465,0.28688,0.46081,0.45498,0.43657,0.89401,0.8963,0.90333,0.89453,0.89341,0.89228,0.89375,0.89043,0.89658,0.46081,0.45792,0.77805,0.46081,0.45323,0.44549,0.89426,0.87245,0.91608
1753.26113,0.0383,0.04631,0.19488,0.12322,0.1263,0.13763,0.2637,0.26227,0.26799,0.07467,0.0661,0.0808,0.11084,0.12883,0.14311,0.0383,0.03834,0.03824,0.2637,0.27924,0.36389,0.12426,0.17621,0.188,0.10848,0.10753,0.17749,0.07477,0.11669,0.23433,0.188,0.10848,0.44423,0.89393,0.88429,0.9,0.2637,0.26227,0.26799,0.44409,0.44117,0.42033,0.89393,0.88882,0.89092,0.89445,0.89332,0.8922,0.89367,0.89303,0.88953,0.44409,0.45037,0.77007,0.44409,0.44007,0.47693,0.89417,0.83759,0.87386
1758.19692,0.0401,0.04616,0.19073,0.14703,0.15746,0.16341,0.26961,0.28465,0.28334,0.06746,0.07161,0.08621,0.10057,0.11111,0.12496,0.0401,0.04394,0.04088,0.26961,0.2694,0.35764,0.14827,0.17093,0.17926,0.09815,0.09729,0.13365,0.06754,0.13412,0.32294,0.17926,0.09815,0.47885,0.88651,0.87935,0.88042,0.26961,0.28465,0.28334,0.47647,0.47647,0.45178,0.88651,0.88684,0.89659,0.88706,0.88586,0.88465,0.88622,0.88329,0.88472,0.47647,0.45893,0.7773,0.47647,0.44869,0.47163,0.88677,0.8515,0.88088
1763.12978,0.0401,0.03998,0.18427,0.11571,0.1263,0.14553,0.27789,0.2925,0.29868,0.08231,0.07585,0.09163,0.11809,0.13784,0.14877,0.0401,0.04099,0.04676,0.27789,0.29106,0.37639,0.11668,0.1486,0.19256,0.11577,0.11476,0.16252,0.08241,0.1564,0.21961,0.19256,0.11577,0.49029,0.88791,0.88569,0.88426,0.27789,0.2925,0.29868,0.47345,0.47929,0.44885,0.88791,0.89885,0.91352,0.88846,0.88727,0.88608,0.88763,0.8854,0.89426,0.47345,0.46712,0.78081,0.47345,0.43469,0.44921,0.88817,0.84818,0.90094
1768.05969,0.0383,0.04338,0.19,0.16959,0.17241,0.19168,0.31336,0.33608,0.35378,0.08697,0.0911,0.10537,0.10782,0.14084,0.16394,0.0383,0.03834,0.03824,0.31336,0.32651,0.41111,0.17102,0.20097,0.23775,0.10544,0.10452,0.18284,0.08709,0.10008,0.18844,0.23775,0.10544,0.51577,0.94441,0.94947,0.93034,0.31336,0.33608,0.35378,0.48843,0.48843,0.4634,0.94441,0.9426,0.94246,0.94468,0.94409,0.9435,0.94427,0.93901,0.94721,0.48843,0.48407,0.79033,0.48843,0.45453,0.44121,0.94454,0.90344,0.94972
1772.98667,0.04488,0.04689,0.1922,0.13158,0.13461,0.14802,0.27631,0.28622,0.28766,0.0857,0.08983,0.12078,0.11477,0.11381,0.12824,0.04488,0.05603,0.05294,0.27631,0.29972,0.375,0.13269,0.20869,0.24877,0.11243,0.11145,0.19166,0.08581,0.11912,0.21191,0.24877,0.11243,0.48173,0.90927,0.90207,0.90538,0.27631,0.28622,0.28766,0.47238,0.46655,0.44781,0.90927,0.91423,0.92372,0.90972,0.90875,0.90779,0.90905,0.90787,0.90395,0.47238,0.46335,0.78393,0.47238,0.42811,0.41191,0.90948,0.87515,0.91179
1777.91072,0.0401,0.04909,0.19483,0.13074,0.12879,0.14719,0.2767,0.28818,0.31088,0.06788,0.06356,0.07497,0.13561,0.14054,0.16632,0.0401,0.04659,0.04676,0.2767,0.31981,0.4066,0.13185,0.18352,0.19863,0.13643,0.13524,0.18872,0.06797,0.094,0.2042,0.19863,0.13643,0.47173,0.92989,0.92264,0.92577,0.2767,0.28818,0.31088,0.48386,0.49261,0.45896,0.92989,0.93503,0.93563,0.93024,0.92949,0.92874,0.92972,0.93374,0.93743,0.48386,0.47753,0.77686,0.48386,0.44461,0.44242,0.93005,0.8852,0.92428
1782.83184,0.05895,0.06067,0.2061,0.14077,0.13045,0.12391,0.29247,0.29211,0.29475,0.08697,0.09703,0.12203,0.14044,0.15556,0.18477,0.05895,0.07048,0.07324,0.29247,0.30799,0.4066,0.14195,0.17296,0.16863,0.13826,0.13705,0.193,0.08709,0.12439,0.21646,0.16863,0.13826,0.50202,0.95315,0.95079,0.95612,0.29247,0.29211,0.29475,0.50282,0.50282,0.47738,0.95315,0.95576,0.95586,0.95338,0.95288,0.95238,0.95303,0.94663,0.94729,0.50282,0.48775,0.79191,0.50282,0.446,0.46056,0.95326,0.92091,0.93692
1787.75003,0.04159,0.05246,0.20171,0.1274,0.11716,0.1106,0.28183,0.28111,0.28294,0.056,0.0517,0.06247,0.10118,0.11952,0.15769,0.04159,0.05279,0.06441,0.28183,0.29736,0.39028,0.12848,0.18839,0.27155,0.10179,0.1009,0.12617,0.05607,0.08266,0.1944,0.27155,0.10179,0.4874,0.88989,0.88519,0.88622,0.28183,0.28111,0.28294,0.45303,0.47054,0.42902,0.88989,0.89293,0.90095,0.89043,0.88926,0.88809,0.88961,0.88735,0.89642,0.45303,0.44503,0.76659,0.45303,0.43747,0.35153,0.89014,0.84539,0.87003
1792.66529,0.05955,0.07591,0.22166,0.12615,0.12879,0.15509,0.26961,0.27562,0.26917,0.07382,0.0822,0.10496,0.09121,0.10811,0.11038,0.05955,0.06458,0.09971,0.26961,0.28515,0.37257,0.12721,0.17905,0.20205,0.08873,0.08795,0.19219,0.07392,0.10778,0.23713,0.20205,0.08873,0.48913,0.94111,0.93877,0.93687,0.26961,0.27562,0.26917,0.48833,0.49708,0.4633,0.94111,0.9435,0.94533,0.9414,0.94077,0.94015,0.94096,0.93431,0.93992,0.48833,0.47016,0.78922,0.48833,0.45444,0.44391,0.94124,0.90267,0.93021
1797.57764,0.04728,0.0551,0.19659,0.12114,0.12796,0.1501,0.27631,0.27444,0.28373,0.07934,0.07203,0.09579,0.10963,0.12312,0.14282,0.04728,0.05013,0.05294,0.27631,0.28003,0.36111,0.12216,0.14576,0.1861,0.10726,0.10633,0.15771,0.07944,0.09684,0.21541,0.1861,0.10726,0.48106,0.92057,0.91087,0.91411,0.27631,0.27444,0.28373,0.4612,0.46704,0.43695,0.92057,0.91538,0.91747,0.92096,0.92012,0.91927,0.92037,0.91484,0.91589,0.4612,0.45552,0.77584,0.4612,0.4536,0.45144,0.92075,0.8811,0.91078
1802.48706,0.04339,0.04631,0.20634,0.11863,0.1209,0.13514,0.28814,0.28622,0.28766,0.06873,0.06017,0.07497,0.12655,0.13754,0.16364,0.04339,0.05898,0.06471,0.28814,0.28791,0.35417,0.1112,0.14332,0.17622,0.12732,0.1262,0.18337,0.06882,0.14344,0.25044,0.17622,0.12732,0.47548,0.92692,0.91474,0.92284,0.28814,0.28622,0.28766,0.48269,0.47977,0.45783,0.92692,0.92738,0.93268,0.92728,0.9265,0.92573,0.92674,0.92206,0.92302,0.48269,0.47863,0.79167,0.48269,0.46575,0.40223,0.92709,0.89633,0.9402
Result,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Control_7,Control_8,Control_9,Control_10,Control_11,Control_12,Control_13,Control_14,Control_15,Control_16,Control_17,Control_18,Control_19,Control_20,Control_21,Control_22,Control_23,Control_24,Control_25,Control_26,Control_27,Control_28,Control_29,Control_30,Test_1,Test_2,Test_3,Test_4,Test_5,Test_6,Test_7,Test_8,Test_9,Test_10,Test_11,Test_12,Test_13,Test_14,Test_15,Test_16,Test_17,Test_18,Test_19,Test_20,Test_21,Test_22,Test_23,Test_24,Test_25,Test_26,Test_27,Test_28,Test_29,Test_30
